TIPO,DATA,NUMNT,SERIE,CHAVE,CODIGO,DESCRICAO,QTDE,PRECO_UNIT,TOTAL
NFE Ent,2025-12-17 00:00:00,000000001,4,43250000000000019158550040000000011784382688,7898561240002,"PREGO C/CABEÇA SIMPLES 17X27","20.000","10.910","218.150"
NFE Ent,2025-12-17 00:00:00,000000001,1,43250000000000019177550010000000011188117444,7891494057228,"SPRAY COLORGIN ALTA TEMPERATURA PRETO FOSCO 350ML","3.000","19.880","59.630"
NFE Ent,2025-12-17 00:00:00,000000001,4,43250000000000019158550040000000011784382688,7898031546757,"REMOVEDOR TINTAS/VERNIZES GEL 0,5KG MAXI RUBBER","2.000","17.080","34.160"
NFE Ent,2025-12-17 00:00:00,000000001,4,43250000000000019158550040000000011784382688,7898994202844,"CHAPEU DE PALHA ABA 14CM/15CM (DIAM 47CM) GIGANTE","3.000","13.470","40.410"
NFE Ent,2025-12-17 00:00:00,000000001,4,43250000000000019158550040000000011784382688,7897488017797,"LIXADEIRA MANUAL P/MEIA LIXA VILA","2.000","20.830","41.660"
NFE Ent,2025-12-17 00:00:00,000000001,4,43250000000000019158550040000000011784382688,7897418815011,"SENSOR DE PRESENÇA FRONTAL SMART BIV EXATRON","4.000","29.610","118.440"
NFE SAIDA,2025-12-17 00:00:00,000000001,1,43250000000000019112550010000000011715521466,7898593870239,"PREGO C/CABEÇA SIMPLES 12X12","-0.100","82.500","8.250"
NFE SAIDA,2025-12-17 00:00:00,000000001,1,43250000000000019112550010000000011010961307,3829,"TELHA FIBROC 4MM 2,44MX0,5M","-1.000","24.000","24.000"
NFE SAIDA,2025-12-17 00:00:00,000000001,1,43250000000000019112550010000000011205438567,5441,"ELETRODUTO CORRUGADO FLEX AMARELO 32MM 1""","-25.000","3.700","92.500"
NFE SAIDA,2025-12-17 00:00:00,000000001,1,43250000000000019112550010000000011205438567,4805,"FIO FLEXÍVEL 2,5MM PRETO (0,0251)","-100.000","2.810","281.000"
NFE SAIDA,2025-12-17 00:00:00,000000001,1,43250000000000019112550010000000011205438567,1465,"FIO FLEXÍVEL 2,5MM VERDE (0,0251)","-100.000","2.810","281.000"
NFE SAIDA,2025-12-17 00:00:00,000000001,1,43250000000000019112550010000000011758915787,9915,"ADITIVO IMPERM ASFÁLTICO B. ÁGUA IGOL 2 18L","-1.000","383.500","383.500"
NFE SAIDA,2025-12-17 00:00:00,000000001,1,43250000000000019112550010000000011596610164,7897801308564,"TUBO MARROM 75MM KRONA","-6.000","67.830","407.000"
NFE SAIDA,2025-12-17 00:00:00,000000001,1,43250000000000019112550010000000011205438567,1468,"FIO FLEXÍVEL 4MM VERMELHO","-100.000","7.160","716.000"
NFE SAIDA,2025-12-17 00:00:00,000000001,1,43250000000000019112550010000000011596610164,7891960180054,"COLA CANO ÁGUA FRIA C/PINCEL 175G AMANCO","-1.000","28.140","28.140"
NFE SAIDA,2025-12-17 00:00:00,000000001,1,43250000000000019112550010000000011596610164,7891960140065,"LUVA ESGOTO CORRER S/S 100FX100F AMANCO","-4.000","30.590","122.370"
NFE SAIDA,2025-12-17 00:00:00,000000001,1,43250000000000019112550010000000011596610164,7891960260053,"TUBO MARROM 50MM AMANCO","-6.000","24.250","145.490"
NFE SAIDA,2025-12-17 00:00:00,000000001,1,43250000000000019112550010000000011596610164,7897801311472,"BUCHA REDUÇÃO MARROM LONGA S/S 75X50 KRONA","-7.000","33.710","235.990"
NFE SAIDA,2025-12-17 00:00:00,000000001,1,43250000000000019112550010000000011596610164,7897801300803,"BUCHA REDUÇÃO MARROM LONGA S/S 50X25 KRONA","-7.000","5.010","35.090"
NFE SAIDA,2025-12-17 00:00:00,000000001,1,43250000000000019112550010000000011596610164,7898491210021,"TUBO MARROM 25MM PLASTUBOS","-54.000","5.010","270.720"
NFE SAIDA,2025-12-17 00:00:00,000000001,1,43250000000000019112550010000000011596610164,7898059548665,"REGISTRO ESFERA PVC SOLDÁVEL 75MM HERC","-1.000","164.980","164.980"
NFE SAIDA,2025-12-17 00:00:00,000000001,1,43250000000000019112550010000000011596610164,4893,"LIXA MASSA/MADEIRA 120","-10.000","1.540","15.350"
NFE SAIDA,2025-12-17 00:00:00,000000001,1,43250000000000019112550010000000011758915787,7898491219123,"TEE ESGOTO S/S/S 50FX50FX50F PLASTUBOS","-4.000","7.300","29.200"
NFE SAIDA,2025-12-17 00:00:00,000000001,1,43250000000000019112550010000000011758915787,7898491218881,"JOELHO ESGOTO 90° S/S 50FX50F PLASTUBOS","-14.000","3.100","43.400"
NFE SAIDA,2025-12-17 00:00:00,000000001,1,43250000000000019112550010000000011758915787,9914,"ELETRODUTO PVC PRETO C/ROSCA 3"" 3M","-3.000","83.200","249.600"
NFE SAIDA,2025-12-17 00:00:00,000000001,1,43250000000000019112550010000000011596610164,7898149690328,"MOLDURA GRELHA PVC QUAD P/TP RED BR 250MM PLASTIPA","-1.000","17.090","17.090"
NFE SAIDA,2025-12-17 00:00:00,000000001,1,43250000000000019112550010000000011897299250,7897321128574,"ADITIVO PLAST P/CONCRE/ARGAM 1L ALVENARIT VEDACIT","-1.000","26.840","26.840"
NFE SAIDA,2025-12-17 00:00:00,000000001,1,43250000000000019112550010000000011715521466,7898143448505,"SELANTE PU CINZA 40 400G DTOOLS","-4.000","29.840","119.360"
NFE SAIDA,2025-12-17 00:00:00,000000001,1,43250000000000019112550010000000011205438567,7893401194729,"DISJUNTOR DIN BRANCO 2X20A CURVA C STECK","-1.000","38.710","38.710"
NFE SAIDA,2025-12-17 00:00:00,000000001,1,43250000000000019112550010000000011596610164,7894200065487,"BASE REGISTRO GAVETA BRUTO 3/4 DN20 (25) DECA","-4.000","71.110","284.430"
NFE SAIDA,2025-12-17 00:00:00,000000001,1,43250000000000019112550010000000011596610164,7893401194712,"DISJUNTOR DIN BRANCO 2X16A CURVA C STECK","-1.000","43.990","43.990"
NFE SAIDA,2025-12-17 00:00:00,000000001,1,43250000000000019112550010000000011596610164,7891960853262,"JOELHO ESGOTO 45° S/S 100FX100F PLASTUBOS","-10.000","9.000","90.040"
NFE SAIDA,2025-12-17 00:00:00,000000001,1,43250000000000019112550010000000011596610164,7898491218133,"JOELHO MARROM 90° S/S 25FX25F PLASTUBOS","-14.000","2.050","28.650"
NFE SAIDA,2025-12-17 00:00:00,000000001,1,43250000000000019112550010000000011596610164,7898491212100,"TUBO ESGOTO 250MM PLASTUBOS","-0.500","203.200","101.600"
NFE SAIDA,2025-12-17 00:00:00,000000001,1,43250000000000019112550010000000011596610164,7898491218515,"JOELHO AZUL 90° S/R 25FX1/2F PLASTUBOS","-15.000","7.670","115.100"
NFE SAIDA,2025-12-17 00:00:00,000000001,1,43250000000000019112550010000000011596610164,7898491211752,"TUBO ESGOTO 50MM PLASTUBOS","-18.000","16.220","291.900"
NFE SAIDA,2025-12-17 00:00:00,000000001,1,43250000000000019112550010000000011596610164,7899323415195,"ABRAÇADEIRA NYLON 200X4,8 PRETA FRONTEC C/100","-1.000","24.040","24.040"
NFE SAIDA,2025-12-17 00:00:00,000000001,1,43250000000000019112550010000000011596610164,7898491217785,"FLANGE MARROM S/R 25FX3/4F PLASTUBOS","-2.000","18.420","36.830"
NFE SAIDA,2025-12-17 00:00:00,000000001,1,43250000000000019112550010000000011205438567,7893401194712,"DISJUNTOR DIN BRANCO 2X16A CURVA C STECK","-1.000","40.580","40.580"
NFE SAIDA,2025-12-17 00:00:00,000000001,1,43250000000000019112550010000000011596610164,7891960180047,"COLA CANO ÁGUA FRIA C/PINCEL 850G AMANCO","-1.000","98.220","98.220"
NFE SAIDA,2025-12-17 00:00:00,000000001,1,43250000000000019112550010000000011596610164,7898491211745,"TUBO ESGOTO 40MM PLASTUBOS","-18.000","9.570","172.190"
NFE SAIDA,2025-12-17 00:00:00,000000001,1,43250000000000019112550010000000011596610164,7898491218904,"JOELHO ESGOTO 90° S/S 100FX100F PLASTUBOS","-8.000","7.670","61.390"
NFE SAIDA,2025-12-17 00:00:00,000000001,1,43250000000000019112550010000000011596610164,7898149690380,"PROLONGADOR CAIXA SANFONADA 250MMX20CM PLASTIPAN","-1.000","61.390","61.390"
NFE SAIDA,2025-12-17 00:00:00,000000001,1,43250000000000019112550010000000011596610164,7898491219147,"TEE ESGOTO S/S/S 100FX100FX100F PLASTUBOS","-7.000","18.720","131.060"
NFE SAIDA,2025-12-17 00:00:00,000000001,1,43250000000000019112550010000000011596610164,7891960141352,"TEE ESGOTO S/S/S 100FX100FX100F AMANCO","-3.000","23.630","70.900"
NFE SAIDA,2025-12-17 00:00:00,000000001,1,43250000000000019112550010000000011758915787,7899978923656,"AC3 20KG CZ EXT HIPERKOLLA INKOR (PISO 1,4M)","-1.000","31.600","31.600"
NFE SAIDA,2025-12-17 00:00:00,000000001,1,43250000000000019112550010000000011596610164,7893401194729,"DISJUNTOR DIN BRANCO 2X20A CURVA C STECK","-1.000","41.950","41.950"
NFE SAIDA,2025-12-17 00:00:00,000000001,1,43250000000000019112550010000000011596610164,7891960150514,"LUVA AZUL S/R 25FX3/4F AMANCO","-1.000","11.870","11.870"
NFE SAIDA,2025-12-17 00:00:00,000000001,1,43250000000000019112550010000000011596610164,7898265332065,"CIMENTO VOTORAN 50KG CPIV-32-RS","-5.000","50.130","250.670"
NFE SAIDA,2025-12-17 00:00:00,000000001,1,43250000000000019112550010000000011596610164,7898491218089,"JOELHO MARROM 45° S/S 25FX25F PLASTUBOS","-11.000","3.070","33.760"
NFE SAIDA,2025-12-17 00:00:00,000000001,1,43250000000000019112550010000000011596610164,7898101720537,"VASELINA EM PASTA 440G DTOOLS","-1.000","33.760","33.760"
NFE SAIDA,2025-12-17 00:00:00,000000001,1,43250000000000019112550010000000011897299250,1005,"AREIA FINA 20KG","-5.000","10.650","53.260"
NFE SAIDA,2025-12-17 00:00:00,000000001,1,43250000000000019112550010000000011596610164,7898149690656,"CAIXA SIFONADA QUADR C/CESTO 250X180X75X50 PLASTIP","-2.000","105.900","211.790"
NFE SAIDA,2025-12-17 00:00:00,000000001,1,43250000000000019112550010000000011596610164,7897801308939,"TEE MARROM S/S/S 75FX75FX75F KRONA","-3.000","102.110","306.330"
NFE SAIDA,2025-12-17 00:00:00,000000001,1,43250000000000019112550010000000011596610164,7898059548641,"REGISTRO ESFERA PVC SOLDÁVEL 40MM HERC","-1.000","20.770","20.770"
NFE SAIDA,2025-12-17 00:00:00,000000001,1,43250000000000019112550010000000011596610164,7898491217846,"ADAPTADOR MARROM CURTO S/R 25FX3/4M PLASTUBOS","-9.000","2.560","23.020"
NFE SAIDA,2025-12-17 00:00:00,000000001,1,43250000000000019112550010000000011596610164,7898491218874,"JOELHO ESGOTO 90° S/S 40FX40F PLASTUBOS","-9.000","2.560","23.020"
NFE SAIDA,2025-12-17 00:00:00,000000001,1,43250000000000019112550010000000011596610164,7898491211776,"TUBO ESGOTO 100MM PLASTUBOS","-24.000","21.540","516.890"
NFE SAIDA,2025-12-17 00:00:00,000000001,1,43250000000000019112550010000000011596610164,7898491210045,"TUBO MARROM 40MM PLASTUBOS","-2.000","17.040","34.070"
NFE SAIDA,2025-12-17 00:00:00,000000001,1,43250000000000019112550010000000011596610164,7897801311908,"FLANGE MARROM S/R 75FX2.1/2F KRONA","-1.000","60.570","60.570"
NFE SAIDA,2025-12-17 00:00:00,000000001,1,43250000000000019112550010000000011596610164,7891960141277,"LUVA ESGOTO REDUCAO S/S 100FX50F AMANCO","-5.000","16.680","83.390"
NFE SAIDA,2025-12-17 00:00:00,000000001,1,43250000000000019112550010000000011596610164,7898149690663,"CAIXA SIFONADA RED C/CESTO 250X180X75X50 PLASTIPAN","-1.000","105.890","105.890"
NFE SAIDA,2025-12-17 00:00:00,000000001,1,43250000000000019112550010000000011596610164,7898149690052,"CAIXA SIFONADA QUADR 150X150X50 PLASTIPAN","-7.000","41.440","290.060"
NFE SAIDA,2025-12-17 00:00:00,000000001,1,43250000000000019112550010000000011205438567,7895310056051,"CAIXA CONDULETE WETZEL 1/2-3/4 CINZA","-1.000","9.650","9.650"
NFE SAIDA,2025-12-17 00:00:00,000000001,1,43250000000000019112550010000000011897299250,1006,"AREIA MÉDIA LAVADA 20KG","-2.000","10.650","21.300"
NFE SAIDA,2025-12-17 00:00:00,000000001,1,43250000000000019112550010000000011758915787,7898491219147,"TEE ESGOTO S/S/S 100FX100FX100F PLASTUBOS","-2.000","17.300","34.600"
NFE SAIDA,2025-12-17 00:00:00,000000001,1,43250000000000019112550010000000011596610164,3497,"CAL REBOCO/SALPIQUE/ASSENTAMENTO 20KG NATA (DS)","-3.000","25.070","75.200"
NFE SAIDA,2025-12-17 00:00:00,000000001,1,43250000000000019112550010000000011758915787,7898491218935,"JUNCAO ESGOTO Y S/S 50FX50F PLASTUBOS","-7.000","14.850","103.950"
NFE SAIDA,2025-12-17 00:00:00,000000001,1,43250000000000019112550010000000011758915787,7894174200723,"ADITIVO PLAST P/CONCRE/ARGAM 18L QUARTZOLIT","-1.000","204.900","204.900"
NFE SAIDA,2025-12-17 00:00:00,000000001,1,43250000000000019112550010000000011758915787,9913,"ELETRODUTO PVC PRETO C/ROSCA 4"" 3M","-7.000","134.300","940.100"
NFE SAIDA,2025-12-17 00:00:00,000000001,1,43250000000000019112550010000000011596610164,2013,"TIJOLO MACIÇO COMUM VERMELHO 18X8,5X5","-20.000","0.970","19.440"
NFE SAIDA,2025-12-17 00:00:00,000000001,1,43250000000000019112550010000000011596610164,7898491218409,"TEE MARROM S/S/S 25FX25FX25F PLASTUBOS","-10.000","2.560","25.580"
NFE SAIDA,2025-12-17 00:00:00,000000001,1,43250000000000019112550010000000011596610164,7898491218287,"LUVA MARROM S/S 25FX25F PLASTUBOS","-10.000","2.560","25.580"
NFE SAIDA,2025-12-17 00:00:00,000000001,1,43250000000000019112550010000000011715521466,7896587040668,"EUC PROFISSIONAL FO BRANCO 15L","-1.000","201.890","201.890"
NFE SAIDA,2025-12-17 00:00:00,000000001,1,43250000000000019112550010000000011596610164,7898149690229,"TAMPA CAIXA SIFONADA RED BR 250MM PLASTIPAN","-1.000","16.220","16.220"
NFE SAIDA,2025-12-17 00:00:00,000000001,1,43250000000000019112550010000000011596610164,7898491217808,"FLANGE MARROM S/R 40FX1.1/4F PLASTUBOS","-1.000","42.970","42.970"
NFCe Cupom Saida,2025-12-18 00:00:00,000000001,001,43250000000000019112651010000000011690241506,7891595000604,"ESPÁTULA PLÁSTICA FLEXÍVEL 7X9CM AMARELA ROMA","-1.000","3.000","3.000"
NFCe Cupom Saida,2025-12-18 00:00:00,000000001,001,43250000000000019112651010000000011690241506,7897255911617,"REJUNTE CERÂMICAS CINZA PLATINA 1KG QUARTZOLIT","-1.000","13.000","13.000"
NFCe Cupom Saida,2025-12-18 00:00:00,000000001,001,43250000000000019112651010000000011690241506,7898422201067,"ANEL VEDAÇÃO VASO SANIT C/GUIA/CERA NACIONAL","-1.000","15.000","15.000"
NFE Ent,2025-12-18 00:00:00,000000001,1,43250000000000019109550010000000011228362245,7891200008223,"COLA CONTATO CASCOLA EXTRA 230ML/195G","2.000","17.630","35.250"
NFE Ent,2025-12-18 00:00:00,000000001,1,43250000000000019109550010000000011228362245,7899583306127,"VASELINA EM PASTA 90G NACIONAL","2.000","5.640","11.280"
NFE Ent,2025-12-18 00:00:00,000000001,1,43250000000000019109550010000000011228362245,7891595001410,"BLOCO ESPUMA/ESPONJA MULTIUSO 22X13X06 ROMA","3.000","4.910","14.740"
NFE Ent,2025-12-18 00:00:00,000000001,1,43250000000000019109550010000000011228362245,7898143444361,"ARAME GALVANIZADO BWG14 2,11MM 1KG (37M)","1.000","17.980","17.980"
NFE Ent,2025-12-18 00:00:00,000000001,1,43250000000000019109550010000000011228362245,7893401194743,"DISJUNTOR DIN BRANCO 2X40A CURVA C STECK","2.000","23.110","46.210"
NFE Ent,2025-12-18 00:00:00,000000001,1,43250000000000019109550010000000011228362245,7893401194750,"DISJUNTOR DIN BRANCO 2X50A CURVA C STECK","2.000","23.110","46.210"
NFE Ent,2025-12-18 00:00:00,000000001,1,43250000000000019109550010000000011228362245,7897801302753,"RALO REDONDO 100X38X40 KRONA (SAÍDA POR BAIXO)","3.000","8.790","26.370"
NFE Ent,2025-12-18 00:00:00,000000001,1,43250000000000019109550010000000011228362245,7899452023322,"LÂMPADA LED TUBULAR T8 6500K 18W(150W) 1,2M AVANT","10.000","7.550","75.480"
NFE Ent,2025-12-18 00:00:00,000000001,1,43250000000000019109550010000000011228362245,7702496010671,"CANALETA SISTX 13X7X2000 S/DIV BR DEXSON","15.000","8.300","124.480"
NFE Ent,2025-12-18 00:00:00,000000001,1,43250000000000019109550010000000011228362245,7702496006308,"TEE SISTX P/CANAL 13X7 BR DEXSON","3.000","1.650","4.940"
NFE Ent,2025-12-18 00:00:00,000000001,1,43250000000000019109550010000000011228362245,7899583342460,"ESPUMA EXPANSIVA 300ML/190G TBT","1.000","10.770","10.770"
NFE Ent,2025-12-18 00:00:00,000000001,1,43250000000000019109550010000000011228362245,7893401194576,"DISJUNTOR DIN BRANCO 1X10A CURVA C STECK","5.000","5.340","26.680"
NFE Ent,2025-12-18 00:00:00,000000001,1,43250000000000019109550010000000011228362245,7899807202587,"PISTOLA COLA QUENTE 24W BIV BRASFO (BASTÃO 11,2MM)","1.000","26.680","26.680"
NFE Ent,2025-12-18 00:00:00,000000001,1,43250000000000019109550010000000011228362245,7898422200503,"VASELINA EM PASTA 480G NACIONAL","1.000","22.070","22.070"
NFE Ent,2025-12-18 00:00:00,000000001,1,43250000000000019109550010000000011228362245,7702496010299,"LUVA SISTX P/CANAL 13X7 BR DEXSON","5.000","1.660","8.300"
NFE Ent,2025-12-18 00:00:00,000000001,1,43250000000000019109550010000000011228362245,7737,"ARAME GALVANIZADO BWG12 2,77MM 1KG","2.000","16.880","33.760"
NFE Ent,2025-12-18 00:00:00,000000001,1,43250000000000019109550010000000011228362245,7896495000129,"DESENTUPIDOR CANOS/TUBOS DIABO VERDE GRANUL 300G","6.000","16.760","100.580"
NFE Ent,2025-12-18 00:00:00,000000001,1,43250000000000019109550010000000011228362245,7898464735896,"PISTOLA COLA QUENTE 10W BIV BRASFOR (BASTÃO 7,5MM)","1.000","17.050","17.050"
NFE Ent,2025-12-18 00:00:00,000000001,1,43250000000000019109550010000000011228362245,7893401194729,"DISJUNTOR DIN BRANCO 2X20A CURVA C STECK","1.000","20.800","20.800"
NFE Ent,2025-12-18 00:00:00,000000001,1,43250000000000019109550010000000011228362245,7893401194736,"DISJUNTOR DIN BRANCO 2X32A CURVA C STECK","1.000","20.800","20.800"
NFE Ent,2025-12-18 00:00:00,000000001,1,43250000000000019109550010000000011228362245,7893401194712,"DISJUNTOR DIN BRANCO 2X16A CURVA C STECK","2.000","20.180","40.350"
NFE Ent,2025-12-18 00:00:00,000000001,1,43250000000000019109550010000000011228362245,7702496005974,"COTOVELO SISTX PLANO 90° P/CANAL 13X7 BR DEXSON","6.000","1.660","9.970"
NFE Ent,2025-12-18 00:00:00,000000001,1,43250000000000019109550010000000011228362245,7898422201555,"CAIXA P/DISJ DIN 1P-2P S/TOMADA NACIONAL","5.000","5.770","28.830"
NFE Ent,2025-12-18 00:00:00,000000001,1,43250000000000019109550010000000011228362245,7893401194583,"DISJUNTOR DIN BRANCO 1X16A CURVA C STECK","1.000","5.340","5.340"
NFE SAIDA,2025-12-18 00:00:00,000000001,1,43250000000000019112550010000000011268623440,1006,"AREIA MÉDIA LAVADA 20KG","-6.000","12.500","75.000"
NFCe Cupom Saida,2025-12-19 00:00:00,000000001,001,43250000000000019112651010000000011713312320,1833,"LIXA MASSA/MADEIRA 50","-2.000","2.500","5.000"
NFCe Cupom Saida,2025-12-19 00:00:00,000000001,001,43250000000000019112651010000000011713312320,4817,"LIXA MASSA/MADEIRA 150","-2.000","3.000","6.000"
NFCe Cupom Saida,2025-12-19 00:00:00,000000001,001,43250000000000019112651010000000011713312320,7896193243507,"FITA CREPE BRANCA 18MMX50M ADERE","-1.000","8.000","8.000"
NFCe Cupom Saida,2025-12-19 00:00:00,000000001,001,43250000000000019112651010000000011713312320,7891595000130,"ROLO ESPUMA LISO CINZA 15CM C/CABO ROMA/DTOOLS","-1.000","11.000","11.000"
NFCe Cupom Saida,2025-12-19 00:00:00,000000001,001,43250000000000019112651010000000011713312320,7898149690762,"BANDEJA PINTURA 23CM COLORIDA DTOOLS","-1.000","14.500","14.500"
NFCe Cupom Saida,2025-12-19 00:00:00,000000001,001,43250000000000019112651010000000011713312320,7896380103102,"PINCEL ATLAS 396 25MM = 1"" LARANJA","-2.000","7.500","15.000"
NFCe Cupom Saida,2025-12-19 00:00:00,000000001,001,43250000000000019112651010000000011713312320,7898133950025,"CONVERTEDOR DE FERRUGEM TF7 200ML","-1.000","15.000","15.000"
NFCe Cupom Saida,2025-12-19 00:00:00,000000001,001,43250000000000019112651010000000011713312320,7891595007726,"CABO/GARFO ROLO 23CM C/ROSCA GAIOLA ROMA","-1.000","18.500","18.500"
NFCe Cupom Saida,2025-12-19 00:00:00,000000001,001,43250000000000019112651010000000011713500650,7891435054866,"LIZ 2 TOMADAS 3P 20A 250V COMPL TRAMO","-1.000","22.000","22.000"
NFCe Cupom Saida,2025-12-19 00:00:00,000000001,001,43250000000000019112651010000000011713437870,7899323415195,"ABRAÇADEIRA NYLON 200X4,8 PRETA FRONTEC C/100","-1.000","23.000","23.000"
NFCe Cupom Saida,2025-12-19 00:00:00,000000001,001,43250000000000019112651010000000011713375109,7899323415195,"ABRAÇADEIRA NYLON 200X4,8 PRETA FRONTEC C/100","-1.000","23.000","23.000"
NFCe Cupom Saida,2025-12-19 00:00:00,000000001,001,43250000000000019112651010000000011713312320,7891595002530,"KIT PINTURA 23CM 3PCS DTOOLS (LÂ MÉDIA))","-1.000","30.000","30.000"
NFCe Cupom Saida,2025-12-19 00:00:00,000000001,001,43250000000000019112651010000000011713312320,7891595002615,"ROLO TEXTURA RÚSTICA/RELEVO PVC 23CM ROMA","-1.000","38.500","38.500"
NFCe Cupom Saida,2025-12-19 00:00:00,000000001,001,43250000000000019112651010000000011713312320,7908089601022,"LUVA LÁTEX NITRILICA NITRICONFORT TAM GG/10 IMBAT","-1.000","52.000","52.000"
NFCe Cupom Saida,2025-12-19 00:00:00,000000001,001,43250000000000019112651010000000011713312320,7897488038686,"DESEMPENADEIRA AÇO DENTADA CABO PVC 12X37 DTOOLS","-1.000","57.500","57.500"
NFCe Cupom Saida,2025-12-19 00:00:00,000000001,001,43250000000000019112651010000000011713437870,7891117012375,"ENXADA SUL 20CM C/CABO MAD 1,3M TRAMONTINA","-1.000","62.000","62.000"
NFCe Cupom Saida,2025-12-19 00:00:00,000000001,001,43250000000000019112651010000000011713375109,7891117012375,"ENXADA SUL 20CM C/CABO MAD 1,3M TRAMONTINA","-1.000","62.000","62.000"
NFCe Cupom Saida,2025-12-19 00:00:00,000000001,001,43250000000000019112651010000000011713312320,1853,"LIXA MASSA/MADEIRA 60","-2.000","2.800","5.600"
NFCe Cupom Saida,2025-12-19 00:00:00,000000001,001,43250000000000019112651010000000011713312320,7898143453103,"MASSA CORRIDA PVA DTOOLS 25KG","-2.000","79.900","159.800"
NFCe Cupom Saida,2025-12-19 00:00:00,000000001,001,43250000000000019112651010000000011713312320,4818,"LIXA MASSA/MADEIRA 220","-2.000","1.800","3.600"
NFCe Cupom Saida,2025-12-19 00:00:00,000000001,001,43250000000000019112651010000000011713500650,7898587733571,"SPOT ALETADO 1 LÂMP BRANCO OPL","-1.000","21.800","21.800"
NFE Ent,2025-12-19 00:00:00,000000001,10,43250000000000019157550100000000011540841016,2013,"TIJOLO MACIÇO COMUM VERMELHO 18X8,5X5","50.000","0.650","32.500"
NFE Ent,2025-12-19 00:00:00,000000001,6,43250000000000019179550060000000011720846246,7898265332065,"CIMENTO VOTORAN 50KG CPIV-32-RS","40.000","37.780","1511.200"
NFE SAIDA,2025-12-19 00:00:00,000000001,1,43250000000000019112550010000000011306413227,4288,"MEIA CANA PINUS C/2,7M ","-12.000","7.300","87.550"
NFE SAIDA,2025-12-19 00:00:00,000000001,1,43250000000000019112550010000000011306413227,7897488010583,"ARCO SERRA FIXO P/LAMINA AÇO 12POL DTOOLS","-1.000","32.710","32.710"
NFE SAIDA,2025-12-19 00:00:00,000000001,1,43250000000000019112550010000000011306413227,8517,"MATA JUNTA PINUS BOLEADA 6,5CMX2,70M","-1.000","12.770","12.770"
NFE SAIDA,2025-12-19 00:00:00,000000001,1,43250000000000019112550010000000011306413227,4250,"FORRO PVC 20CMX7MMX6M GELO FOS (FRIZ 1L) 1,2M2","-1.200","29.880","35.860"
NFE SAIDA,2025-12-19 00:00:00,000000001,1,43250000000000019112550010000000011642910594,1006,"AREIA MÉDIA LAVADA 20KG","-6.000","9.550","57.280"
NFE SAIDA,2025-12-19 00:00:00,000000001,1,43250000000000019112550010000000011642910594,7899260127175,"QUADRO DISTRIBUIÇÃO SOBREP 6-9 DISJ DIN ELETROMAR","-1.000","82.620","82.620"
NFCe Cupom Saida,2025-12-20 00:00:00,000000001,001,43250000000000019112651010000000011736581602,7898143438872,"REBITE ALUMÍNIO 3,2X10MM","-50.000","0.200","10.000"
NFCe Cupom Saida,2025-12-20 00:00:00,000000001,001,43250000000000019112651010000000011736581602,7896525087496,"BROCA AÇO/INOX 3,5MMX68MM STANLEY","-1.000","10.000","10.000"
NFCe Cupom Saida,2025-12-20 00:00:00,000000001,001,43250000000000019112651010000000011736711209,7896451876683,"RESI LOR BELLA DUCHA ULTRA 4T 127V 5500W 3065F","-1.000","19.500","19.500"
NFCe Cupom Saida,2025-12-20 00:00:00,000000001,001,43250000000000019112651010000000011736581602,7893946578237,"CORRENTE ZINC SOLD 4,5MM CARG RUP 1000KGF","-1.000","20.000","20.000"
NFCe Cupom Saida,2025-12-20 00:00:00,000000001,001,43250000000000019112651010000000011736581602,27893853250152,"DOBRADIÇA P/SOLTO REAL ZB 1,5"" 25015/45015 LOTH","-10.000","2.500","25.000"
NFCe Cupom Saida,2025-12-20 00:00:00,000000001,001,43250000000000019112651010000000011736581602,7898143430838,"ALICATE REBITADOR 4 PONTAS DTOOLS","-1.000","52.500","52.500"
NFCe Cupom Saida,2025-12-20 00:00:00,000000001,001,43250000000000019112651010000000011736581602,7891194000333,"CADEADO PAPAIZ 30MM CR30","-2.000","31.500","63.000"
NFCe Cupom Saida,2025-12-20 00:00:00,000000001,001,43250000000000019112651010000000011736646400,7896451844842,"DUCHA LORENZETTI BELLA DUCHA ULTRA 4T 127V 5500W B","-1.000","93.000","93.000"
NFE Ent,2025-12-20 00:00:00,000000001,1,43250000000000019177550010000000011691521017,7891265148544,"DISCO CORTE AÇO 7"" FINO 178X1,6X22MM STARRET","5.000","4.650","23.250"
NFE Ent,2025-12-20 00:00:00,000000001,1,43250000000000019177550010000000011691521017,7896451876669,"RESI LOR BELLA DUCHA ULTRA 4T 220V 6800W 3065E","2.000","34.130","68.250"
NFE Ent,2025-12-20 00:00:00,000000001,1,43250000000000019177550010000000011691521017,7898586137035,"LÂMPADA LED 6500K 100W(500W) FOXLUX","2.000","53.130","106.250"
NFE Ent,2025-12-20 00:00:00,000000001,10,43250000000000019157550100000000011870841010,7899408113268,"GUARNIÇÃO PINUS 6,5X2,20M (JG C/3UN)","7.000","24.000","168.000"
NFE Ent,2025-12-20 00:00:00,000000001,1,43250000000000019177550010000000011691521017,7898550254737,"REPARO SEDE P/VALV DESCARGA HYDRA MAX BLUKIT","2.000","8.280","16.560"
NFE Ent,2025-12-20 00:00:00,000000001,1,43250000000000019177550010000000011691521017,7898550254324,"REPARO RETENTOR P/EIXO VALV DESC HYDRA MAX","10.000","1.830","18.340"
